user_id,ad_id,clm_session_id,category_id,platform,survive,escape,quick_process,getting_inspired,structured_process,boost_my_cv,quick_scan,prove_to_self,compare_options,rich_data,unbiased_information,dry_data,clear_job_information,human_verification,head_start,treated_with_respect,standing_out,present_real_me,manage_insecurity,being_informed,learn_from_process,rank_values,rank_money,rank_stability,rank_atmosphere,rank_balance,rank_happiness,rank_development,rank_promotion,rank_freedom,values,money,stability,atmosphere,balance,happiness,development,promotion,freedom,missed_interview,satisfaction,shortcutter,survivor,dreamer,prepared,perfect,believer,no_persona,top_persona
NA,495598504,038f9793-ce26-4633-923b-601dba5f969d,64,Desktop,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,2,5,3,1,9,6,7,8,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,survivor
NA,557306345,06889958-eb26-4b26-b510-5dd89b918572,64,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,5,7,1,2,3,8,9,6,4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,survivor
NA,508757520,759ffa2b-0ef1-4fc2-8bbe-fcff7a844b07,1481,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,3,2,4,6,9,1,8,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,survivor
387252764,506251820,8adece7f-dec7-44bf-b5a2-122c6d874460,62,Desktop,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2,1,7,8,6,3,4,5,9,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,perfect
NA,376445521,38bdbb34-dcb3-48c5-b62f-bdf7c3ff63dd,1447,Desktop,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,3,2,9,6,5,1,8,7,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,perfect
461103122,558172949,b13ef273-17b5-4799-8ed0-b05ea2ac7fb0,1213,Desktop,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,7,4,5,3,9,8,2,6,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,shortcutter
NA,553375162,f6400905-0649-4de1-bd65-b077217188a9,64,Desktop,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,5,3,1,8,9,6,7,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,dreamer
9880705,558380498,fdd08d52-2f25-453d-ac0e-6f29dff6f1c5,1435,Desktop,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,2,9,4,3,8,1,7,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,prepared
NA,551345843,da0fd490-d457-4e15-b3b0-15375a14bc56,65,Desktop,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,6,8,9,7,1,3,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,perfect
NA,557591839,3e2c8a42-6a38-4837-b85e-de655a8f59ea,65,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,5,2,6,3,7,9,8,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,survivor
NA,554312122,839a5460-6e31-4d1c-8bc7-218084c18759,65,Desktop,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,8,3,4,7,1,6,5,9,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,prepared
259883309,558421185,f50726d2-7e1e-4ee2-94a2-0534868bd4b6,1449,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,8,3,4,2,1,9,5,7,6,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,perfect
NA,552021665,61604088-a182-4b6f-ab92-bc333aebe2ec,520,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,7,2,3,1,4,6,8,9,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,perfect
34264637,549899700,ea427315-1be0-4b33-aa9f-86a3dc7c8df1,1477,Desktop,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,5,1,7,3,2,4,8,9,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,believer
79256833,547795976,573a2ccd-87fa-421f-95d9-bf8e861bd37a,1443,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,1,4,2,3,9,5,6,7,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,perfect
38079951,525444841,3b4eab3a-75e7-4b2f-adef-cdf3056f382a,1435,Desktop,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,2,1,4,3,7,8,9,6,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,perfect
NA,519206522,8d978105-a099-4035-9d24-b2eb1b5b745b,1449,Desktop,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,1,4,8,2,9,3,7,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,10,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,shortcutter
NA,554082419,dde90cb0-20d2-4dc6-8e57-edbfac3a23ee,1425,Desktop,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3,1,6,4,9,7,2,5,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,perfect
32319137,554520421,ea379263-8362-48a4-ba0a-102f3139e816,1213,Desktop,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4,1,8,7,6,9,2,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,4,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,perfect
NA,556336356,6a7aec70-966a-4868-9696-2990eb70adda,1421,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,7,1,4,5,3,6,8,9,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,shortcutter
NA,553493223,1afbec70-b5c1-44e7-9824-c862a5ea9066,1441,Desktop,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,6,2,7,1,3,5,9,8,4,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,prepared
44338813,554856917,408766f0-ce10-468b-b369-fb6643da39da,1447,Desktop,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5,2,3,4,1,6,7,8,9,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,believer
5899035,530374540,9530f2ea-3217-4613-b877-722702288321,65,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,4,2,3,8,7,9,6,5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,shortcutter
NA,533695647,75bf7fb4-5f0a-4721-b8f9-0d47cf4885d3,64,Desktop,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,8,5,4,9,6,1,2,7,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,believer
120272837,553234811,d9ec492b-12bb-49c8-8a4c-3d214a5ec843,65,Desktop,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,9,4,6,5,2,8,7,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,10,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,perfect
430789658,522065500,c9156c87-6948-41ed-aaa3-22c905bee7c0,1447,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,3,1,7,2,8,5,6,9,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,believer
NA,558168508,243a1d0c-7336-4ab3-ae3f-173fba5ceb1e,1463,Desktop,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,5,4,9,8,7,1,2,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,believer
13613305,457646363,f8a2e30f-a059-4264-9cc2-9ed0b36336e9,163,Desktop,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4,7,8,5,6,2,3,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,dreamer
NA,543250431,d2babf6d-6dd8-4271-8fb7-052a273f419d,64,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,4,8,6,3,5,2,7,9,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,survivor
NA,558168496,834f084a-f6f7-4d61-9d98-91eb05353eae,1445,Desktop,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,6,4,3,7,2,1,8,5,9,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,prepared
25730303,553113801,93ebee8a-5349-499a-b12e-6c7d675e6fc6,1421,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,7,5,8,4,9,3,6,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,10,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,survivor
NA,555795729,5f30e814-bd72-4c95-b821-27739bdf302e,1443,Desktop,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,6,3,5,7,4,9,2,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,shortcutter
43550443,557026446,586d8833-adb2-47a5-be1f-4042be4f9fc9,64,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,2,6,1,3,5,8,9,4,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,survivor
33772497,554890395,c09fa14b-881c-4ea6-9c62-4d3182b936cc,1429,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,1,7,4,5,9,3,2,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,perfect
47287345,558339648,91f7274d-ea4c-4f91-8af6-8d1d294a625e,65,Desktop,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,7,3,2,8,4,1,6,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,10,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,shortcutter
NA,445252347,88cf259b-a4c4-4553-b30d-86c65e49133e,1435,Desktop,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,2,1,6,5,7,4,9,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,believer
14801441,558328994,338407ec-1235-4067-a30f-5adc50e432c4,65,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,8,1,9,2,6,3,5,7,4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,shortcutter
488907,504859662,075fc7fa-797b-46a9-92fc-1a34358b1e55,1449,Desktop,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,1,5,4,2,6,8,7,9,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,believer
13592509,557419686,2236f4cf-5576-46d3-83ce-b427223f3d76,1421,Desktop,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,2,1,6,5,8,3,4,7,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,perfect
NA,556571637,2d36fe7c-84db-485d-9adc-14775b516b9f,1447,Desktop,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,6,3,4,1,2,5,8,9,7,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,perfect
22081741,435434291,daea15bb-2e62-49e9-9b75-0c349f7614ec,53,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,7,3,8,4,9,6,1,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,perfect
NA,557698267,e2b834b6-dc4d-49c9-ba6d-316eb6ba20f0,65,Desktop,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,7,1,8,4,9,5,3,6,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,shortcutter
44003603,556355022,9e6cdb39-537a-429b-8ef1-2d30c4a9006f,164,Desktop,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9,1,6,3,5,8,7,2,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,perfect
NA,557936388,2f226205-06e8-4a5e-8dfb-d37ffaba1aab,1213,Desktop,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,9,4,7,5,1,8,2,3,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,7,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,prepared
131787599,558322624,7098fe74-ac4c-4231-b95a-86fd828cbb34,1481,Desktop,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,2,9,6,8,5,4,3,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,dreamer
16186611,558007057,59b0d582-3362-4a7e-be81-d86ddc73d3c0,1443,Desktop,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,6,9,7,4,3,1,5,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,perfect
NA,558329795,c0c78b60-5265-4344-9eff-d4c3d72a3b76,64,Desktop,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,6,2,5,3,8,4,7,9,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,believer
404042583,555797935,ca5d5a4e-d372-4ddc-802d-bf36c64b28b8,1439,Desktop,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,8,3,4,6,7,5,1,2,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,believer
23344281,557741750,85060993-066d-4480-a0bc-1dfad919870a,1435,Desktop,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2,1,7,6,3,8,4,9,5,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,prepared
81432573,558373254,72cfbdb9-62f9-4de6-850c-3cd0e8c6af2f,64,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,8,3,1,2,9,7,5,4,6,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,perfect
73510850,557467984,4d175e9b-f17b-4ac2-92da-3df39321b9be,520,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,9,5,7,6,4,8,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,survivor
NA,558261629,7d98a463-b4ed-4c98-b69d-fea765c6c348,65,Desktop,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,4,8,9,5,6,2,3,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,prepared
NA,553717870,6f518f95-d2ae-4b1d-b71a-5682eaee58af,53,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,1,4,2,5,3,7,8,9,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
