,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
216,False,True,True,True,False,False,True,False,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False
217,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False
218,False,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True
219,True,True,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,True
220,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False
221,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
222,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,True
223,False,True,False,False,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False
224,True,False,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False
225,False,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,True
226,True,True,False,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False
227,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False,False,False
228,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False,True
229,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True
230,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,True,False,False,False,False,True
231,False,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
232,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False
233,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False
234,False,True,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False,True,False,False
235,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,True,False
236,True,True,True,False,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,True,True
237,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False
238,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,False
239,True,True,True,False,False,True,False,False,True,True,False,True,True,True,False,True,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False
240,False,True,False,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,False,True,False,False,False,True,False,True
241,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False
242,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False
243,False,False,False,True,False,False,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
244,True,True,False,True,True,False,False,False,True,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False
245,False,True,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,True,True,False,False
246,False,True,False,False,True,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,True
247,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True
248,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False
249,False,True,False,True,False,True,False,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False
250,True,True,False,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False
251,False,True,False,False,True,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False
252,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False
253,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True
254,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False
255,False,True,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,False,False,False,True,False,False,True,False,True,False
256,False,True,False,False,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False
257,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False
258,False,True,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False
259,True,False,False,True,False,True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,False
260,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,False,False,True,True,True,False,True,False,False,False,True,True,False,False,False
